Date_Time,XRS_B_Flux,Flare_Class
2014-06-11 09:11:00,5.426643110695295e-05,
2014-06-11 09:39:00,4.628950591722969e-06,
2014-06-11 11:34:00,1.5127095593925333e-06,
2014-06-11 11:42:00,3.2571920201007742e-06,C3.2
2014-06-11 11:48:00,2.1354298951337114e-06,
2014-06-11 12:42:00,1.5017692476249067e-06,
2014-06-11 12:48:00,2.614031473058276e-06,C2.6
2014-06-11 12:52:00,1.5721481076980126e-06,
2014-06-11 13:22:00,1.4739188145540538e-06,
2014-06-11 15:13:00,1.3805820344714448e-06,
2014-06-11 15:19:00,2.4834525902406313e-06,C2.4
2014-06-11 15:24:00,1.7277525330428034e-06,
2014-06-11 15:43:00,1.3198630313127069e-06,
2014-06-11 16:18:00,1.4902578868714045e-06,
2014-06-11 16:28:00,3.7543734379141824e-06,C3.7
2014-06-11 16:33:00,2.312015340066864e-06,
2014-06-11 16:53:00,1.546711473565665e-06,
2014-06-11 18:39:00,1.5046632597659482e-06,
2014-06-11 18:45:00,5.188819159229752e-06,C5.1
2014-06-11 18:51:00,3.0020473786862567e-06,
2014-06-11 19:24:00,1.490517433921923e-06,
2014-06-11 19:58:00,1.419788191014959e-06,
2014-06-11 20:06:00,2.2125832401798107e-06,C2.2
2014-06-11 20:18:00,1.7608459756957018e-06,
2014-06-11 20:32:00,1.929687869051122e-06,
2014-06-11 20:39:00,2.65255403064657e-06,C2.6
2014-06-11 20:45:00,2.195344450228731e-06,
2014-06-11 20:50:00,1.933827661559917e-06,
2014-06-11 20:53:00,1.8421219465381e-06,
2014-06-11 21:03:00,5.611627784674056e-05,M5.6
2014-06-11 21:11:00,2.2171303498907946e-05,
2014-06-11 21:51:00,1.8702493207456428e-06,
2014-06-12 00:34:00,1.9598171547841048e-06,
2014-06-12 00:42:00,5.123604751133826e-06,C5.1
2014-06-12 00:50:00,3.2101031592901563e-06,
2014-06-12 01:15:00,2.1441026092361426e-06,
2014-06-12 01:28:00,6.337894319585757e-06,C6.3
2014-06-12 01:35:00,3.667182909339317e-06,
2014-06-12 02:06:00,2.074857320621959e-06,
2014-06-12 04:09:00,1.7371173726132838e-06,
2014-06-12 04:21:00,2.9870623620809056e-05,M2.9
2014-06-12 04:27:00,1.224145307787694e-05,
2014-06-12 04:50:00,2.0032930478919297e-06,
2014-06-12 05:07:00,6.5101103245979175e-06,C6.5
2014-06-12 05:21:00,3.963021299568936e-06,
2014-06-12 06:40:00,2.201854158556671e-06,
2014-06-12 06:43:00,5.342394160834374e-06,C5.3
2014-06-12 06:50:00,3.4524070997576928e-06,
2014-06-12 07:20:00,2.054408469120972e-06,
2014-06-12 07:35:00,2.01549210032681e-06,
2014-06-12 07:40:00,2.751422698565875e-06,C2.7
2014-06-12 07:45:00,2.299577317899093e-06,
2014-06-12 08:59:00,1.969291133718798e-06,
2014-06-12 09:19:00,1.7423362805857323e-06,
2014-06-12 09:30:00,3.767371936191921e-06,C3.7
2014-06-12 09:32:00,3.4928905279230094e-06,
2014-06-12 09:37:00,2.5969049602281302e-05,M2.5
2014-06-12 09:42:00,1.1104074474133085e-05,
2014-06-12 09:57:00,3.4164509088441264e-06,
2014-06-12 10:13:00,2.8281651793804485e-06,
2014-06-12 10:21:00,3.927906072931364e-05,M3.9
2014-06-12 10:28:00,1.8968547010445036e-05,
2014-06-12 11:14:00,2.813110768329352e-06,
2014-06-12 13:08:00,2.6279169560439186e-06,
2014-06-12 13:20:00,5.546881766349543e-06,C5.5
2014-06-12 13:30:00,3.863057827402372e-06,
2014-06-12 13:42:00,2.6854088446270907e-06,
2014-06-12 15:21:00,1.4878917227179045e-06,
2014-06-12 15:28:00,2.108673243128578e-06,C2.1
2014-06-12 15:36:00,1.7468507849116577e-06,
2014-06-12 15:53:00,1.6160340692294994e-06,
2014-06-12 16:03:00,1.126474035118008e-05,M1.1
2014-06-12 16:10:00,5.243083251116332e-06,
2014-06-12 16:18:00,2.4296368792420253e-06,
2014-06-12 16:25:00,5.090987087896792e-06,C5.0
2014-06-12 16:29:00,3.055926299566636e-06,
2014-06-12 17:23:00,3.5466187000565697e-06,
2014-06-12 17:35:00,8.847287062963005e-06,C8.8
2014-06-12 17:41:00,5.33911907041329e-06,
2014-06-12 17:53:00,3.501715355014312e-06,
2014-06-12 18:03:00,3.520792915878701e-06,
2014-06-12 18:13:00,1.914696622407064e-05,M1.9
2014-06-12 18:24:00,9.538426638755482e-06,
2014-06-12 18:37:00,3.5375342122279108e-06,
2014-06-12 20:42:00,2.1550040401052684e-06,
2014-06-12 20:55:00,3.185445166309364e-06,C3.1
2014-06-12 20:57:00,3.1309166388382437e-06,
2014-06-12 21:13:00,1.4932020349078812e-05,M1.4
2014-06-12 21:21:00,7.73226474848343e-06,
2014-06-12 21:36:00,5.280459390633041e-06,
2014-06-12 22:16:00,4.5197270083008334e-05,M4.5
2014-06-12 22:53:00,2.4192364435293712e-05,
2014-06-13 00:26:00,5.3765370466862805e-06,
2014-06-13 00:28:00,5.26438680026331e-06,
2014-06-13 00:34:00,1.2272100320842583e-05,M1.2
2014-06-13 00:42:00,8.228462320403196e-06,
2014-06-13 00:57:00,5.170816621102858e-06,
2014-06-13 03:28:00,6.394709998858161e-06,
2014-06-13 03:39:00,1.4223450307326857e-05,M1.4
2014-06-13 03:44:00,9.402178875461686e-06,
2014-06-13 03:52:00,6.160239081509644e-06,
2014-06-13 06:40:00,1.5730671520941542e-06,
2014-06-13 06:47:00,2.9452669423335465e-06,C2.9
2014-06-13 06:52:00,2.136595639967709e-06,
2014-06-13 07:31:00,1.9541919300536392e-06,
2014-06-13 07:56:00,3.773295247810893e-05,M3.7
2014-06-13 08:01:00,1.5328687368310057e-05,
2014-06-13 09:08:00,2.878275381590356e-06,
2014-06-13 09:18:00,5.450428488984471e-06,C5.4
2014-06-13 09:22:00,3.4886020330304746e-06,
2014-06-13 09:26:00,2.8630956876440905e-06,
2014-06-13 10:36:00,1.5551274827885209e-06,
2014-06-13 10:51:00,5.280349796521477e-06,C5.2
2014-06-13 10:57:00,3.1487379601458088e-06,
2014-06-13 11:53:00,2.0859172309428686e-06,
2014-06-13 12:02:00,3.5509215194906574e-06,C3.5
2014-06-13 12:14:00,2.7512264750839677e-06,
2014-06-13 15:00:00,2.075599695672281e-06,
2014-06-13 15:17:00,2.127640982507728e-06,
2014-06-13 15:24:00,3.480970917735249e-06,C3.4
2014-06-13 15:28:00,2.4475968984916108e-06,
2014-06-13 15:31:00,2.168002083635656e-06,
2014-06-13 16:15:00,1.935750333359465e-06,
2014-06-13 16:19:00,3.0843939384794794e-06,C3.0
2014-06-13 16:23:00,2.225104481112794e-06,
2014-06-13 16:27:00,1.8980628055942361e-06,
2014-06-13 16:45:00,1.8024160226559616e-06,
2014-06-13 16:55:00,4.792382696905406e-06,C4.7
2014-06-13 17:04:00,3.004294512720662e-06,
2014-06-13 17:16:00,1.8511954067435e-06,
2014-06-13 18:53:00,2.209660806329339e-06,
2014-06-13 19:00:00,3.296534032415366e-06,C3.2
2014-06-13 19:03:00,3.136798341074609e-06,
2014-06-13 19:07:00,3.525736019582837e-06,C3.5
2014-06-13 19:14:00,3.281981662439648e-06,
2014-06-13 19:17:00,3.1355784813058563e-06,
2014-06-13 20:13:00,5.39702068635961e-06,
2014-06-13 20:17:00,1.2981989129912108e-05,M1.2
2014-06-13 20:21:00,7.540593287558295e-06,
2014-06-13 20:26:00,5.183794655749807e-06,
2014-06-13 20:55:00,3.022294777110801e-06,
2014-06-13 21:01:00,5.944460554019315e-06,C5.9
2014-06-13 21:10:00,4.172301032667747e-06,
2014-06-13 21:18:00,2.931467179223546e-06,
2014-06-14 09:26:00,2.453384013278992e-06,
2014-06-14 09:46:00,5.179342224437278e-06,C5.1
2014-06-14 10:13:00,3.778413883992471e-06,
2014-06-14 10:30:00,2.5061997348529985e-06,
2014-06-14 14:42:00,2.1096441287227208e-06,
2014-06-14 14:49:00,2.976772066176636e-06,C2.9
2014-06-14 14:54:00,2.409406533843139e-06,
2014-06-14 15:03:00,2.037072135863127e-06,
2014-06-14 17:38:00,1.6812193734949687e-06,
2014-06-14 17:47:00,4.700991667050403e-06,C4.7
2014-06-14 17:55:00,3.000677224918036e-06,
2014-06-14 19:19:00,2.343219421163667e-06,
2014-06-14 19:29:00,2.0718360246974044e-05,M2.0
2014-06-14 19:35:00,1.0396662219136488e-05,
2014-06-14 20:37:00,2.4565160856582224e-06,
2014-06-14 23:03:00,1.7964626977118314e-06,
2014-06-14 23:10:00,2.9790303415211383e-06,C2.9
2014-06-14 23:22:00,2.188264033975429e-06,
2014-06-15 03:27:00,1.7284753539570374e-06,
2014-06-15 06:00:00,3.7090246678417316e-06,
2014-06-15 06:05:00,1.0842035408131778e-05,M1.0
2014-06-15 06:10:00,6.223483069334179e-06,
2014-06-15 06:17:00,3.845941137115005e-06,
2014-06-15 07:48:00,3.584307705750689e-06,
2014-06-15 08:09:00,1.0003761417465284e-05,M1.0
2014-06-15 08:57:00,6.7531091190176085e-06,
2014-06-15 10:02:00,3.6854050904366886e-06,
2014-06-15 11:24:00,8.049210919125471e-06,
2014-06-15 11:39:00,1.5726576748420484e-05,M1.5
2014-06-15 11:48:00,1.14539925561985e-05,
2014-06-15 12:24:00,8.266650183941238e-06,
2014-06-15 15:46:00,3.020160647793091e-06,
2014-06-15 15:59:00,5.1060901569144335e-06,C5.1
2014-06-15 16:10:00,3.838271368294954e-06,
2014-06-15 16:18:00,2.9868074307159986e-06,
2014-06-15 17:05:00,1.7667599649939802e-06,
2014-06-15 17:16:00,4.4806874939240515e-06,C4.4
2014-06-15 17:20:00,4.282386271370342e-06,
2014-06-15 17:25:00,4.596579856297467e-06,C4.5
2014-06-15 17:29:00,4.1109487938228995e-06,
2014-06-15 17:30:00,3.969230874645291e-06,
2014-06-15 23:20:00,1.6772128219599836e-06,
2014-06-15 23:32:00,3.342530362715479e-06,C3.3
2014-06-15 23:43:00,2.4312257664860226e-06,
2014-06-15 23:50:00,2.13649877878197e-06,
2014-06-16 00:01:00,1.453912045690231e-05,M1.4
2014-06-16 00:18:00,7.87961562309647e-06,
2014-06-16 01:05:00,2.14923375096987e-06,
2014-06-16 01:32:00,2.031135181823629e-06,
2014-06-16 02:15:00,1.1979629562119953e-05,M1.1
2014-06-16 03:03:00,6.906912858539727e-06,
2014-06-16 04:21:00,2.1045336779934587e-06,
2014-06-16 05:37:00,1.4771109135836014e-06,
2014-06-16 05:42:00,1.9630231236078544e-06,C1.9
2014-06-16 05:49:00,1.6466319721075706e-06,
2014-06-16 06:02:00,1.4400116015167441e-06,
2014-06-16 06:43:00,1.8174982869822998e-06,
2014-06-16 06:51:00,2.6312309273635037e-06,C2.6
2014-06-16 07:00:00,2.0785043943760684e-06,
2014-06-16 07:04:00,1.7879303868539864e-06,
2014-06-16 07:10:00,1.5665283399357577e-06,
2014-06-16 07:16:00,2.1918485799687915e-06,C2.1
2014-06-16 07:22:00,1.7100633158406708e-06,
2014-06-16 07:24:00,1.520846240055107e-06,
2014-06-16 07:29:00,1.285038706555497e-06,
2014-06-16 07:42:00,4.062947027705377e-06,C4.0
2014-06-16 07:52:00,2.4757564460742287e-06,
2014-06-16 08:09:00,1.2737480119540123e-06,
2014-06-16 11:11:00,1.2205388202346512e-06,
2014-06-16 11:17:00,1.679565343692957e-06,C1.6
2014-06-16 11:26:00,1.4344137753141695e-06,
2014-06-16 11:29:00,2.201132019763463e-06,C2.2
2014-06-16 11:33:00,1.6584115201112581e-06,
2014-06-16 11:50:00,1.4288333431977662e-06,
2014-06-16 12:17:00,1.082454559764301e-06,
2014-06-16 12:21:00,1.56912392412778e-06,C1.5
2014-06-16 12:37:00,1.2741373893732089e-06,
2014-06-16 13:15:00,1.053124606187339e-06,
2014-06-16 14:48:00,1.0414445341666578e-06,
2014-06-16 14:52:00,2.8340748485788936e-06,C2.8
2014-06-16 14:57:00,1.6023471971493564e-06,
2014-06-16 15:10:00,1.0337876119592693e-06,
2014-06-16 17:58:00,9.448893365515687e-07,
2014-06-16 18:07:00,3.3395619993825676e-06,C3.3
2014-06-16 18:13:00,1.8621786921357852e-06,
2014-06-16 19:05:00,1.019511955746566e-06,
2014-06-16 19:18:00,4.1658618101791944e-06,C4.1
2014-06-16 19:26:00,2.22873177335714e-06,
2014-06-16 20:05:00,1.5692536408096203e-06,
2014-06-16 20:22:00,4.565059953165473e-06,C4.5
2014-06-16 20:36:00,2.8656108952418435e-06,
2014-06-16 20:56:00,1.5535504189756466e-06,
2014-06-16 21:44:00,7.843966045584239e-07,
2014-06-16 21:51:00,3.397196678633918e-06,C3.3
2014-06-16 21:58:00,1.7037127690855414e-06,
2014-06-16 22:16:00,7.691692758271529e-07,
2014-06-17 00:02:00,7.49788284792885e-07,
2014-06-17 00:13:00,1.407661329722032e-06,C1.4
2014-06-17 00:23:00,1.025156620926282e-06,
2014-06-17 00:36:00,8.404904292547144e-07,
2014-06-17 00:43:00,1.2283896921871928e-06,C1.2
2014-06-17 00:49:00,9.879923936750856e-07,
2014-06-17 00:56:00,8.184107969100296e-07,
2014-06-17 01:25:00,8.112340310617583e-07,
2014-06-17 01:32:00,1.291544208470441e-06,C1.2
2014-06-17 01:36:00,1.0027871439888258e-06,
2014-06-17 01:43:00,8.002028835107922e-07,
2014-06-17 02:20:00,7.026094408502104e-07,
2014-06-17 02:27:00,9.86391796686803e-07,B9.8
2014-06-17 02:42:00,8.120127290567325e-07,
2014-06-17 02:59:00,8.637943551548233e-07,
2014-06-17 03:03:00,1.5228094980557216e-06,C1.5
2014-06-17 03:06:00,1.4494846709567355e-06,
2014-06-17 03:15:00,1.91172966879094e-06,C1.9
2014-06-17 03:23:00,1.6130055655594333e-06,
2014-06-17 03:28:00,1.441659037482168e-06,
2014-06-17 04:38:00,8.382279474972165e-07,
2014-06-17 05:10:00,6.832825874880655e-06,C6.8
2014-06-17 05:27:00,3.5644845866045216e-06,
2014-06-17 06:14:00,8.247309892794874e-07,
2014-06-17 06:29:00,6.985862910369178e-07,
2014-06-17 06:31:00,1.0550878641879535e-06,C1.0
2014-06-17 06:35:00,7.790489462422556e-07,
2014-06-17 06:43:00,6.632259896832693e-07,
2014-06-17 07:35:00,7.081899298100325e-07,
2014-06-17 07:41:00,1.2352895737421932e-06,C1.2
2014-06-17 07:48:00,9.190799801217509e-07,
2014-06-17 07:56:00,6.718519784953969e-07,
2014-06-17 08:12:00,5.899617008253699e-07,
2014-06-17 08:19:00,4.3675536289811134e-06,C4.3
2014-06-17 08:34:00,2.643619836817379e-06,
2014-06-17 08:40:00,2.9530981464631623e-06,C2.9
2014-06-17 08:46:00,2.689647772058379e-06,
2014-06-17 08:47:00,2.61489549302496e-06,
2014-06-17 09:32:00,9.399743134963501e-07,
2014-06-17 09:39:00,1.2578018413478276e-06,C1.2
2014-06-17 09:46:00,1.0348423984396504e-06,
2014-06-17 09:50:00,9.181715086015174e-07,
2014-06-17 09:58:00,7.97088205217733e-07,
2014-06-17 10:02:00,1.1699288506861194e-06,C1.1
2014-06-17 10:06:00,8.605498464930861e-07,
2014-06-17 10:11:00,7.776214374644042e-07,
2014-06-17 12:42:00,4.4941162968825665e-07,
2014-06-17 12:50:00,8.517811806996178e-07,B8.5
2014-06-17 12:56:00,5.886639655727777e-07,
2014-06-17 13:06:00,4.418844810061273e-07,
2014-06-17 13:09:00,4.290363904146943e-07,
2014-06-17 13:19:00,1.415612473465444e-06,C1.4
2014-06-17 13:25:00,8.292732331938168e-07,
2014-06-17 13:44:00,4.3490237544574484e-07,
2014-06-17 14:00:00,4.828945066037704e-07,
2014-06-17 14:09:00,1.0091462172567844e-06,C1.0
2014-06-17 14:15:00,6.904102747284924e-07,
2014-06-17 14:42:00,4.796499979420332e-07,
2014-06-17 17:08:00,4.3344886080376455e-07,
2014-06-17 17:11:00,6.015119993207918e-07,B6.0
2014-06-17 17:15:00,4.54213449074814e-07,
2014-06-17 17:43:00,5.180773996471544e-07,
2014-06-17 17:52:00,2.0245331597834593e-06,C2.0
2014-06-17 18:03:00,1.034189153870102e-06,
2014-06-17 18:12:00,4.96651011872018e-07,
2014-06-17 18:22:00,4.1288546981377294e-07,
2014-06-17 18:27:00,5.890835836908082e-07,B5.8
2014-06-17 18:31:00,4.3812090666506265e-07,
2014-06-17 18:39:00,3.98927795686177e-07,
2014-06-17 19:36:00,5.74777629935852e-07,
2014-06-17 19:42:00,8.145217407218297e-07,B8.1
2014-06-17 19:48:00,7.264886789926095e-07,
2014-06-17 19:52:00,8.879331403477408e-07,B8.8
2014-06-17 19:59:00,7.36611411866761e-07,
2014-06-17 20:00:00,6.972885557843256e-07,
2014-06-17 23:13:00,9.501359272690024e-07,
2014-06-17 23:19:00,1.358769509351987e-06,C1.3
2014-06-17 23:38:00,1.1210153161300696e-06,
2014-06-17 23:46:00,9.252963764083688e-07,
2014-06-18 00:01:00,1.0234383580609574e-06,
2014-06-18 00:14:00,2.08385836231173e-06,C2.0
2014-06-18 00:21:00,1.4363935179062537e-06,
2014-06-18 00:30:00,1.0503890734980814e-06,
2014-06-18 02:48:00,5.651386345562059e-07,
2014-06-18 02:54:00,8.26045322810387e-07,B8.2
2014-06-18 03:01:00,6.64211540879478e-07,
2014-06-18 03:08:00,6.564248451468302e-07,
2014-06-18 03:31:00,5.81667700316757e-06,C5.8
2014-06-18 03:51:00,3.1102763387025334e-06,
2014-06-18 05:59:00,9.271427643398056e-07,
2014-06-18 06:14:00,3.2461848604725674e-06,C3.2
2014-06-18 06:28:00,2.044146185653517e-06,
2014-06-18 07:19:00,9.65297658694908e-07,
2014-06-18 07:34:00,8.749718176659371e-07,
2014-06-18 07:48:00,1.4439336837313022e-06,C1.4
2014-06-18 07:59:00,1.0901445648414665e-06,
2014-06-18 08:05:00,8.55937628330139e-07,
2014-06-18 08:51:00,5.541593850466597e-07,
2014-06-18 09:00:00,9.418076842848677e-07,B9.4
2014-06-18 09:22:00,7.204488952083921e-07,
2014-06-18 12:03:00,5.387157671066234e-07,
2014-06-18 13:58:00,5.528443125513149e-07,
2014-06-18 14:03:00,1.0283699793944834e-06,C1.0
2014-06-18 14:10:00,7.166420346038649e-07,
2014-06-18 14:23:00,5.217147531766386e-07,
2014-06-18 15:17:00,4.2710624370556616e-07,
2014-06-18 15:25:00,6.047729925739986e-07,B6.0
2014-06-18 15:29:00,4.94132507355971e-07,
2014-06-18 15:39:00,4.794545702679898e-07,
2014-06-18 15:47:00,1.631320742490061e-06,C1.6
2014-06-18 15:55:00,9.48166871239664e-07,
2014-06-18 16:07:00,7.06389585047873e-07,
2014-06-18 16:15:00,1.1961735708609922e-06,C1.1
2014-06-18 16:20:00,9.128930855695216e-07,
2014-06-18 16:25:00,2.6368445560365217e-06,C2.6
2014-06-18 16:29:00,1.375527403979504e-06,
2014-06-18 16:32:00,8.82239419297548e-07,
2014-06-18 17:21:00,6.267055709940905e-07,
2014-06-18 17:31:00,1.1442621143942233e-06,C1.1
2014-06-18 17:40:00,8.423887720709899e-07,
2014-06-18 17:57:00,6.202122904142016e-07,
2014-06-18 23:52:00,4.818727461497474e-07,
2014-06-19 00:02:00,6.796717002544028e-07,B6.7
2014-06-19 00:13:00,5.574203782998666e-07,
2014-06-19 00:23:00,4.735834693292418e-07,
2014-06-19 01:12:00,3.639293026935775e-07,
2014-06-19 01:24:00,2.1599250885628862e-06,C2.1
2014-06-19 01:34:00,1.102879309655691e-06,
2014-06-19 03:27:00,4.1038134668269777e-07,
2014-06-19 03:33:00,6.155870551083353e-07,B6.1
2014-06-19 03:38:00,4.4204728055774467e-07,
2014-06-19 03:40:00,3.972996580614563e-07,
2014-06-19 05:30:00,2.9552739988503163e-07,
2014-06-19 05:38:00,4.3129730897817353e-07,B4.3
2014-06-19 05:44:00,3.7271098562996485e-07,
2014-06-19 05:49:00,3.87929674161569e-07,B3.8
2014-06-19 05:54:00,3.698904720295104e-07,
2014-06-19 05:55:00,3.651838369478355e-07,
2014-06-19 18:53:00,9.553211839374853e-07,
2014-06-19 19:24:00,5.7061224651988596e-06,C5.7
2014-06-19 19:47:00,3.1132778985920595e-06,
2014-06-20 03:58:00,5.563948661801987e-07,
2014-06-20 04:27:00,2.2812807856098516e-06,C2.2
2014-06-20 05:04:00,1.3656934925165842e-06,
2014-06-20 05:49:00,5.673006171491579e-07,
2014-06-20 10:46:00,5.318667604115035e-07,
2014-06-20 11:20:00,7.135839496186236e-06,C7.1
2014-06-20 11:43:00,3.665627900772961e-06,
2014-06-20 13:13:00,5.325502456798858e-07,
2014-06-20 16:32:00,4.014393653051229e-07,
2014-06-20 16:48:00,1.4322957895274158e-06,C1.4
2014-06-20 17:05:00,9.18693160656403e-07,
2014-06-20 18:18:00,6.855244691905682e-07,
2014-06-20 18:32:00,2.3207333015307086e-06,C2.3
2014-06-20 18:52:00,1.4661420664197067e-06,
2014-06-20 19:55:00,6.712488698212837e-07,
2014-06-20 23:38:00,3.6263560332372435e-07,
2014-06-20 23:43:00,5.013687882637896e-07,B5.0
2014-06-20 23:50:00,4.1143232465401525e-07,
2014-06-20 23:59:00,3.567912472135504e-07,
2014-06-21 02:51:00,5.315399675964727e-07,
2014-06-21 03:13:00,9.305148864768853e-07,B9.3
2014-06-21 03:29:00,7.130308290470566e-07,
2014-06-21 03:41:00,5.361816874938086e-07,
2014-06-21 04:41:00,3.754770148134412e-07,
2014-06-21 04:56:00,1.055555230777827e-06,C1.0
2014-06-21 05:06:00,6.844666131655686e-07,
2014-06-21 05:35:00,3.7301123256838764e-07,
2014-06-21 07:46:00,2.5634037115196406e-07,
2014-06-21 07:56:00,4.242737361437321e-07,B4.2
2014-06-21 08:04:00,3.269269086558779e-07,
2014-06-21 08:16:00,2.547830320054345e-07,
2014-06-21 10:18:00,3.0643485615655663e-07,
2014-06-21 10:26:00,4.656774024169863e-07,B4.6
2014-06-21 10:33:00,3.591249253531714e-07,
2014-06-21 10:39:00,3.09488996208529e-07,
2014-06-21 10:54:00,3.682094131818303e-07,
2014-06-21 11:19:00,3.101686161244288e-06,C3.1
2014-06-21 11:29:00,1.5030443591967924e-06,
2014-06-21 12:30:00,3.7723336276940245e-07,
2014-06-21 13:32:00,2.6010394549302873e-07,
2014-06-21 13:37:00,4.2503077679612034e-07,B4.2
2014-06-21 13:41:00,4.080946780504746e-07,
2014-06-21 13:46:00,5.13691134074179e-07,B5.1
2014-06-21 13:50:00,4.4322138137431466e-07,
2014-06-21 13:50:00,4.4322138137431466e-07,
2014-06-21 13:56:00,6.574856570296106e-07,B6.5
2014-06-21 14:06:00,5.165462653167197e-07,
2014-06-21 14:10:00,4.33358223972391e-07,
2014-06-21 15:35:00,2.87911149143838e-07,
2014-06-21 15:46:00,6.89540968323854e-07,B6.8
2014-06-21 15:54:00,4.59313923784066e-07,
2014-06-21 18:34:00,2.867085413527093e-07,
2014-06-21 19:18:00,4.3790046788672043e-07,
2014-06-21 19:46:00,1.4962440673116362e-06,C1.4
2014-06-21 20:12:00,9.230124646819604e-07,
2014-06-21 20:50:00,4.3932803350799077e-07,
2014-06-21 21:50:00,2.3765227297189995e-07,
2014-06-21 21:57:00,4.776127298100619e-07,B4.7
2014-06-21 22:02:00,2.939328851425671e-07,
2014-06-21 23:48:00,2.2934645471650583e-07,
2014-06-22 00:26:00,2.2856113446323434e-07,
2014-06-22 00:38:00,6.968019192754582e-07,B6.9
2014-06-22 01:06:00,4.4191693859829684e-07,
2014-06-22 02:14:00,2.3050780839639629e-07,
2014-06-22 05:38:00,2.2895046924986673e-07,
2014-06-22 05:46:00,3.2252074788630125e-07,B3.2
2014-06-22 05:55:00,2.656777553511347e-07,
2014-06-22 09:00:00,2.2570600322069367e-07,
2014-06-22 10:48:00,1.9105515036699217e-07,
2014-06-22 10:59:00,4.439934002675727e-07,B4.4
2014-06-22 11:27:00,3.1023503765936766e-07,
2014-06-22 12:25:00,1.8573422266854323e-07,
2014-06-22 12:55:00,2.0104809550502978e-07,
2014-06-22 13:16:00,1.0975578561556176e-06,C1.0
2014-06-22 13:30:00,5.877879516447138e-07,
2014-06-22 13:52:00,3.328165121274651e-07,
2014-06-22 13:57:00,8.361839718418196e-07,B8.3
2014-06-22 14:04:00,5.183565008337609e-07,
2014-06-22 14:14:00,3.0564953590328514e-07,
2014-06-22 17:29:00,2.4413455435023934e-07,
2014-06-22 17:40:00,4.516200533544179e-07,B4.5
2014-06-22 17:51:00,3.4419375083416526e-07,
2014-06-22 18:09:00,2.3868383891567646e-07,
2014-06-22 21:09:00,2.0134226019763446e-07,
2014-06-22 21:24:00,4.4139784449725994e-07,B4.4
2014-06-22 21:37:00,3.0694732799929625e-07,
2014-06-22 22:02:00,2.050712168966129e-07,
2014-06-23 04:10:00,2.042210098807118e-07,
2014-06-23 04:17:00,3.021994245955284e-07,B3.0
2014-06-23 04:24:00,2.485057564172166e-07,
2014-06-23 04:40:00,2.0635370390209573e-07,
2014-06-23 04:48:00,5.659785529132932e-07,B5.6
2014-06-23 04:58:00,3.40812874810581e-07,
2014-06-23 05:31:00,1.9744656754028256e-07,
2014-06-23 07:17:00,1.98705421894374e-07,
2014-06-23 07:28:00,6.219130455065169e-07,B6.2
2014-06-23 07:40:00,3.5236314488429343e-07,
2014-06-23 11:39:00,2.3439450558271346e-07,
2014-06-23 11:50:00,3.828610886102979e-07,B3.8
2014-06-23 12:00:00,3.077193468925543e-07,
2014-06-23 12:33:00,2.3699007556388096e-07,
2014-06-23 13:19:00,2.693308545076434e-07,
2014-06-23 13:30:00,7.202851293186541e-07,B7.2
2014-06-23 13:35:00,4.503459081206529e-07,
2014-06-23 14:09:00,3.3933341114789073e-07,
